id,lat,lng,segment,app_type,acum_total
4927,-2.0721977000,-79.9229913000,Inactive,B2B,0
1037,-0.1390958000,-78.4410678000,Champion confident,B2B,5138.600124145
5729,-2.0732731000,-79.9440071000,Newbie shy,B2B,26.37854428
2970,-0.0962962000,-78.4502783000,At risk shy,B2B,155.911795845
197,-0.3727345000,-78.3733656000,At risk shy,B2B,13129.097948238
64,-0.0673257000,-78.4332303000,Champion confident,B2B,12711.59351264
2779,-0.2168611000,-78.4079989000,Inactive,B2B,0
3313,-2.2438513000,-79.8956694000,Loyal shy,B2B,343.153062215
2142,-2.2059848000,-79.9031920000,At risk shy,B2B,230.332844073
1637,-2.1573530000,-79.9150550000,Champion confident,B2B,2724.617955815
1557,-2.1202859000,-79.9114830000,Loyal shy,B2B,678.006811922
3549,-0.2400328000,-78.5315062000,Inactive,B2B,0
1449,-0.2497600000,-78.4948809000,Inactive,B2B,321.528352802
2531,-2.2187143000,-79.9156991000,Champion shy,B2B,642.194133602
2157,-0.0684513000,-78.5129182000,Inactive,B2B,0
4983,-0.2394656000,-79.1600222000,Newbie shy,B2B,76.0153184
1964,-0.2671588000,-78.5569387000,At risk shy,B2B,912.493676806
2144,-2.2115776000,-79.9022085000,Champion shy,B2B,366.897194143
1115,-0.3475079000,-78.5550229000,Inactive,B2B,1602.219256
4424,-0.1312791000,-78.4097151000,Inactive,B2B,0
2881,-0.3279975000,-78.5400038000,Champion confident,B2B,1281.846261505
3820,0.3623764000,-78.1121103000,Newbie Confident,B2B,1241.2158192
1991,-2.2785493000,-79.8809521000,At risk shy,B2B,298.90161625
4356,-0.3860615000,-78.5207425000,Inactive,B2B,0
4585,-0.2148014000,-78.5059997000,Newbie shy,B2B,100.18512
617,-0.2625350000,-78.5381940000,Inactive,B2B,0
4118,-0.2411225000,-79.1580253000,Inactive,B2B,0
1317,-0.1872958000,-78.4936026000,Inactive,B2B,0
4058,-0.3307029000,-78.4654587000,Champion confident,B2B,1724.048051685
6354,-0.0645486000,-78.4327305000,Newbie shy,B2B,2.231578947
3550,0.3497391000,-78.1233410000,Inactive,B2B,0
913,-0.2162672000,-78.5068468000,About to sleep,B2B,160.71279
127,-0.1251902000,-78.4670456000,Champion shy,B2B,1194.431552837
4309,-0.3869633000,-78.5228165000,Inactive,B2B,0
1456,-2.1394019000,-79.9056998000,Inactive,B2B,0
1839,-0.2693984000,0.0000000000,Loyal shy,B2B,139.957648378
1196,-0.2536788000,-78.5148655000,Inactive,B2B,0
2099,-0.2777667000,-78.5460525000,Champion confident,B2B,5032.498821974
394,-0.2806358000,0.0000000000,Champion shy,B2B,530.734360187
2326,-2.1780198000,-79.8441561000,At risk shy,B2B,574.601764182
4152,-0.2982970000,-78.4846068000,About to sleep,B2B,39.169543913
2523,-0.2128930000,-78.5061868000,Inactive,B2B,0
4812,-0.1261445000,-78.5084009000,Inactive,B2B,0
2967,-0.0998967000,-78.4536248000,Loyal shy,B2B,729.1499424
4303,-0.3144619000,-78.5685288000,Inactive,B2B,0
353,-0.2105161000,-78.4841277000,Champion confident,B2B,1066.28838769
2074,-2.1945840000,-79.8914391000,About to sleep,B2B,1818.805632
15,-0.1787740000,-78.4805909000,Inactive,B2B,0
5633,-2.1890775000,-79.8801044000,Newbie shy,B2B,122.126173622
917,-0.2220986000,-78.4167543000,Inactive,B2B,0
4162,-0.1363434000,-78.4822104000,Inactive,B2B,0
748,-0.2440088000,-78.5022867000,Inactive,B2B,3265.08384877
2060,-2.1612656000,-79.8199018000,Loyal confident,B2B,702.718344035
2518,-0.1593180000,-78.4733828000,Inactive,B2B,0
5932,-0.0835730000,-78.4666902000,Inactive,B2B,0
3488,-2.2139493000,-79.8886732000,About to sleep,B2B,9.654367407
418,-0.1411283000,-78.4699075000,Loyal shy,B2B,1634.27424
1638,-2.0829151000,-79.9317858000,Champion confident,B2B,851.193918437
6182,-0.3336887000,-78.4889936000,Inactive,B2B,0
5469,-2.1711740000,-79.8815455000,Inactive,B2B,0
560,-0.1026807000,-78.4193559000,Loyal shy,B2B,123.236257386
1631,0.0456591000,-78.1992533000,Inactive,B2B,0
4912,-0.2857851000,0.0000000000,Inactive,B2B,0
2588,-2.1219089000,-79.9274895000,Champion shy,B2B,320.286091571
4680,-0.1955342000,-78.4362927000,Inactive,B2B,0
1384,-2.2135279000,-79.9372923000,At risk shy,B2B,216.492394333
3474,0.3437989000,-78.1408131000,Inactive,B2B,0
194,-0.0778537000,-78.4355848000,About to sleep,B2B,2.7776
1049,-0.1448706000,-78.4746002000,Loyal shy,B2B,229.332628889
1842,-2.1665792000,0.0000000000,Loyal shy,B2B,115.427910332
5411,-0.0587328000,-78.4156791000,Inactive,B2B,0
4889,-0.3391553000,-78.4338459000,Newbie shy,B2B,119.442227995
239,-0.1205433000,-78.5090384000,Loyal shy,B2B,36073.32912729
1915,-0.2209323000,-78.5211371000,About to sleep,B2B,137.730050891
3477,0.3104375000,-78.1198125000,Newbie Confident,B2B,1325.474135736
5501,-2.0536298000,-79.8788117000,Newbie shy,B2B,0.8007262689
3485,0.1346132000,-78.1849631000,Inactive,B2B,0
1351,-2.0887652000,-79.9064657000,At risk shy,B2B,167.416652855
2184,-0.3099760000,-78.5664011000,Inactive,B2B,0
573,-0.3548056000,-78.3787891000,Inactive,B2B,0
5079,-0.1187901000,-78.4940282000,Inactive,B2B,0
5558,-0.3809626000,-78.4913111000,Newbie shy,B2B,445.202123625
4248,-0.0754931000,-78.4313811000,Inactive,B2B,0
1421,-2.1338006000,-79.9030438000,Inactive,B2B,0
2327,-2.2049685000,-79.9346855000,About to sleep,B2B,0.6503466667
2388,-0.0951806000,-78.4386629000,Inactive,B2B,0
5768,-0.2664587000,-78.5271329000,Inactive,B2B,0
3984,-2.1949214000,-79.8912893000,Champion confident,B2B,955.667256706
3775,0.2102109000,-78.2489125000,Champion confident,B2B,842.272113395
5986,-0.1661103000,-78.4379552000,Inactive,B2B,0
741,-0.1938916000,-78.3815562000,Inactive,B2B,41.169035311
600,-0.1652233000,-78.4869326000,Champion confident,B2B,2007.270732235
3896,-2.0942478000,-79.9144908000,Inactive,B2B,0
2149,-0.0917456000,-78.4365282000,Inactive,B2B,0
2963,-0.0898516000,-78.5157939000,Inactive,B2B,0
590,-0.1211784000,-78.5052414000,Inactive,B2B,0
995,0.0070237000,-78.4431632000,About to sleep,B2B,10899.193348
3544,0.2248344000,-78.2620086000,Loyal confident,B2B,1151.115211144
6374,-2.2216958000,-79.9420992000,Inactive,B2B,0
2945,-0.1467533000,-78.4694017000,About to sleep,B2B,3.54
6157,-0.2822694000,-78.5570154000,Inactive,B2B,0
2746,-0.1082016000,-78.4507556000,Inactive,B2B,0
5590,0.3456875000,-78.1163125000,Inactive,B2B,0
6045,-2.0732613000,-79.9439823000,Newbie shy,B2B,54.068965517
5634,-2.1263978000,-79.9677390000,Inactive,B2B,0
584,-2.2369614000,-79.9185630000,Inactive,B2B,79.176093824
2508,-0.1026807000,-78.4193559000,Inactive,B2B,0
6082,0.2237494000,-78.2293034000,Inactive,B2B,0
2386,-2.1997599000,-79.9304875000,Champion confident,B2B,1933.908813693
1476,-2.1449401000,-79.9010519000,Champion shy,B2B,549.774557195
156,-0.1473132000,-78.4730975000,Champion confident,B2B,75676.648716677
2123,-0.3017938000,-78.5631761000,Inactive,B2B,0
3518,0.2334255000,-78.2685409000,About to sleep,B2B,44.813103885
5044,-2.1437614000,-79.5952831000,Newbie Confident,B2B,1089.84465847
4135,-0.0820987000,-78.4256549000,Newbie shy,B2B,38.01056
4691,0.1342115000,-78.1850693000,Newbie Confident,B2B,924.577907764
6049,-2.1935897000,-79.8912558000,Inactive,B2B,0
4974,-0.2500760000,-79.1623206000,Newbie shy,B2B,197.304685714
2757,-0.1023266000,-78.4193461000,Inactive,B2B,0
651,-0.3231448000,-78.5500993000,Inactive,B2B,380.9904
1766,-2.2812654000,-79.8905469000,Champion confident,B2B,45505.529003915
3652,-0.1201327000,-78.5063104000,Champion confident,B2B,38850.717312168
2106,-0.0837285000,0.0000000000,Newbie shy,B2B,121.196897987
102,-0.1806532000,-78.4678382000,About to sleep,B2B,4494.346954508
4116,-2.0638377000,-79.9527904000,About to sleep,B2B,45.755786796
359,-0.2596955000,0.0000000000,Loyal shy,B2B,2138.817445125
1655,-2.1425623000,-79.9356403000,About to sleep,B2B,465.969774225
410,-0.1898702000,-78.5100576000,About to sleep,B2B,75.82232
2129,-2.1697177000,-79.8521481000,At risk confident,B2B,6712.855175529
4260,-2.2019420000,-79.9159197000,At risk shy,B2B,118.606465587
1746,-2.1962559000,-79.9061518000,Loyal shy,B2B,217.912606646
1633,-2.0912770000,-79.9126890000,Inactive,B2B,0
660,-0.1221623000,-78.4636558000,At risk confident,B2B,21789.249666012
2975,-0.1939991000,-78.4952287000,Champion shy,B2B,543.866888155
343,-0.0060189000,-78.4442765000,Inactive,B2B,0
1578,-2.1573692000,-79.9213487000,Champion shy,B2B,782.897100236
6291,-0.2696613000,-79.1108870000,Inactive,B2B,0
5264,-2.2659806000,-79.8746146000,Inactive,B2B,0
5983,-2.1242335000,-79.9249493000,Newbie shy,B2B,8.386735525
5016,-0.2548724000,-79.1861691000,Inactive,B2B,0
261,-0.3114904000,-78.5537763000,Champion confident,B2B,16375.68289404
3716,-2.1380299000,-79.8829151000,Inactive,B2B,0
5936,0.2239920000,-78.2625880000,Inactive,B2B,0
2932,-0.0964149000,-78.4229521000,About to sleep,B2B,118.325269632
818,-0.0920839000,-78.4479650000,Inactive,B2B,0
4007,-2.1188687000,-79.9853748000,Inactive,B2B,0
1965,-0.3005842000,0.0000000000,Champion confident,B2B,2518.331172233
3106,-2.1193213000,-79.9171455000,Inactive,B2B,0
5854,-0.2760931000,-79.2017242000,Inactive,B2B,0
2156,-2.0727002000,-79.9422255000,Loyal confident,B2B,1030.059228272
1270,-0.0801633000,-78.2917160000,Champion confident,B2B,947.036300709
3968,-0.2414111000,0.0000000000,Newbie Confident,B2B,904.329545404
1994,-2.1948109000,-79.8908236000,Inactive,B2B,187.47456
2271,-0.1167518000,-78.4581140000,Champion shy,B2B,422.886681049
2998,-0.1619099000,-78.4783005000,About to sleep,B2B,402.56804
3016,-0.1281267000,-78.4872505000,Inactive,B2B,0
2445,-0.1922851000,-78.3273134000,At risk shy,B2B,1152.79796964
3257,-0.1222994000,-78.5043243000,Inactive,B2B,0
309,-0.0743121000,-78.4624064000,Loyal shy,B2B,1160.435885714
5313,-0.0879000000,-78.4261001000,Inactive,B2B,0
131,-0.1073669000,-78.4470775000,Inactive,B2B,0
735,-0.3321438000,-78.4460020000,Inactive,B2B,45.276
1717,-2.1470677000,-79.9117011000,Champion confident,B2B,3605.862410932
1776,-2.1945629000,-79.8915119000,Champion confident,B2B,5236.072601312
1540,-2.0690230000,0.0000000000,Champion confident,B2B,14137.21825255
1415,-0.0728106000,-78.4462110000,Champion confident,B2B,5524.987752944
5718,-2.1164550000,-80.0025101000,Inactive,B2B,0
1053,-0.3107726000,-78.5259445000,Inactive,B2B,0
3029,-0.2461316000,-78.5180373000,Inactive,B2B,0
2080,-2.2272308000,-79.9392562000,Inactive,B2B,17.298894136
3301,-0.2205581000,-78.5175040000,Loyal shy,B2B,97.783118969
1442,-2.1206855000,-79.8917915000,Inactive,B2B,0
3662,-0.2980100000,-78.4562981000,About to sleep,B2B,158.81125
5146,-2.0638568000,-79.9528342000,Newbie shy,B2B,21.70125956
3251,-0.3122617000,-78.5426546000,Loyal shy,B2B,170.24187666
3980,-0.3864936000,-78.5123224000,Newbie Confident,B2B,1702.567352197
165,-0.0803962000,-78.4128316000,Inactive,B2B,0
1780,-0.2568066000,-78.4906240000,Loyal confident,B2B,14679.411949854
2687,-0.1026807000,-78.4193559000,About to sleep,B2B,35.19
407,-0.1908465000,-78.5081532000,Inactive,B2B,0
2375,-2.0841953000,-79.8968058000,Champion confident,B2B,1083.242329168
5129,-0.0698060000,-78.4337916000,Inactive,B2B,0
2650,-0.2915032000,-78.5365840000,Inactive,B2B,0
1895,-0.2410525000,-78.3311357000,Inactive,B2B,0
769,-0.0905337000,-78.4410457000,Inactive,B2B,0
324,-0.2139426000,-78.4856025000,Inactive,B2B,0
4262,-0.9300753000,-78.6210658000,Inactive,B2B,0
3900,-2.2237754000,-79.9390721000,Loyal confident,B2B,3062.555518428
2886,-0.1291913000,-78.4969058000,Champion shy,B2B,243.17719007
4697,-1.9136601000,-80.0130522000,Inactive,B2B,0
1714,-2.2186456000,-79.9095466000,Loyal confident,B2B,19243.802671764
3495,-2.2264702000,-79.9289786000,Inactive,B2B,0
681,-0.3391828000,-78.4824775000,Champion confident,B2B,4486.650038474
537,-0.1189498000,-78.4950821000,At risk confident,B2B,1397.242683859
1731,-2.0977463000,-79.9077310000,About to sleep,B2B,129.74084409
3592,0.2321536000,-78.2621933000,Inactive,B2B,0
2436,-2.2507377000,-79.9053635000,About to sleep,B2B,6130.81530551
706,-0.3255859000,-78.4765511000,Champion confident,B2B,26863.062770992
137,-0.2865130000,-78.5633834000,Champion confident,B2B,58377.365863344
2780,-0.2093397000,-78.3854005000,About to sleep,B2B,33.3648
5116,-0.2876724000,0.0000000000,Newbie shy,B2B,7.14
3709,-2.0641573000,-79.9526156000,At risk confident,B2B,13562.2023096
2893,-0.0975294000,-78.4328596000,Inactive,B2B,0
5008,-0.1026807000,-78.4193559000,Inactive,B2B,0
405,-0.2933747000,-78.4772377000,About to sleep,B2B,71.498800463
3417,-0.0698145000,-78.4240315000,Inactive,B2B,0
3842,0.3654186000,-78.1266079000,About to sleep,B2B,120.81032906
5017,-0.2826419000,-79.1864294000,Newbie Confident,B2B,1371.41693378
3649,-0.8951399000,-78.6180155000,Inactive,B2B,0
1215,-0.2778186000,-78.5549844000,At risk shy,B2B,705.073694971
2394,-0.1276932000,-78.4714584000,Champion confident,B2B,3627.554831813
2319,-2.1955479000,-79.8909416000,Loyal shy,B2B,275.824199741
4080,-0.9594001000,-78.6004890000,Inactive,B2B,0
181,-0.3086002000,-78.5618265000,Champion confident,B2B,11985.988618901
1404,-2.2237284000,-79.9390183000,About to sleep,B2B,0.64064
829,-0.0840212000,0.0000000000,At risk confident,B2B,5182.621058551
1335,-0.0517607000,-78.3502810000,Inactive,B2B,0
3942,-0.9729312000,-78.6127324000,Inactive,B2B,0
941,-0.2914219000,-78.5357103000,Inactive,B2B,0
2984,-0.1191460000,-78.4948726000,Inactive,B2B,0
6375,-2.2084556000,-79.8911619000,Inactive,B2B,0
4603,0.3291347000,-78.1218421000,Inactive,B2B,0
2227,-2.1555182000,-79.7880647000,Loyal confident,B2B,3819.094901013
2295,-0.2168588000,-78.4883571000,Champion confident,B2B,2624.584449418
585,-0.3703651000,-78.3731977000,Inactive,B2B,8010.32023232
4233,-0.1451436000,-78.4976473000,At risk shy,B2B,153.610415428
71,-0.3221037000,-78.5323657000,Inactive,B2B,37.089889124
2404,-0.0637658000,-78.4250668000,About to sleep,B2B,1854.0192216
2535,-0.3443927000,0.0000000000,Loyal shy,B2B,94.540461574
3444,-0.3235696000,-78.4695972000,About to sleep,B2B,1967.819588
3066,-0.3186657000,0.0000000000,At risk shy,B2B,493.141667205
1078,-0.2710911000,-78.5481375000,Inactive,B2B,0
2393,-2.0674261000,-79.8951920000,Champion confident,B2B,1419.026645447
259,-0.2812257000,-78.5344957000,Loyal confident,B2B,7586.734397955
4862,-0.3336954000,-78.4432981000,Newbie shy,B2B,12.248941176
1907,-2.1286838000,-80.0070037000,Inactive,B2B,0
577,-0.2959126000,-78.5639193000,Inactive,B2B,179.984
3138,-2.1019091000,-79.9697250000,Inactive,B2B,0
1970,-2.1004084000,-79.9605728000,About to sleep,B2B,145.070646517
775,-0.3180799000,-78.5543751000,Inactive,B2B,0
4799,-2.0912110000,-79.9017526000,Newbie shy,B2B,225.83219952
91,-0.0901744000,-78.4498939000,Inactive,B2B,0
5246,-0.2611845000,-79.1789758000,Inactive,B2B,0
2992,-0.2551128000,-78.5410247000,Loyal confident,B2B,903.187035557
2312,-0.3201469000,0.0000000000,Loyal confident,B2B,9681.298407588
4500,-0.0605418000,-78.4666706000,Inactive,B2B,0
720,-0.2251179000,-78.4892128000,Inactive,B2B,0
3964,-0.2414111000,-79.1892437000,Inactive,B2B,0
3589,0.2297754000,-78.2667836000,Loyal confident,B2B,1342.162337176
2997,-0.2114776000,-78.3869359000,About to sleep,B2B,135.5002544
5741,-0.1888243000,-78.4912654000,Inactive,B2B,0
1064,-0.2817725000,-78.5172067000,Inactive,B2B,0
2024,-0.3041185000,-78.5721297000,About to sleep,B2B,230.8235552
4257,-0.1259759000,-78.4814297000,Inactive,B2B,0
4590,0.3219375000,-78.1746875000,Newbie shy,B2B,193.294088263
1408,-2.0639323000,-79.9528342000,Champion shy,B2B,542.125778257
1219,-0.2848486000,-78.5663325000,Inactive,B2B,0
4421,-0.1902823000,-78.5024353000,Inactive,B2B,0
173,-0.0663856000,-78.4626148000,At risk shy,B2B,46.452
296,-0.0831538000,-78.4371381000,At risk shy,B2B,186.8
708,-0.2592899000,-78.5453093000,Inactive,B2B,0
937,-0.5176978000,-78.5825223000,Inactive,B2B,0
2986,-0.2181470000,-78.3849337000,At risk confident,B2B,7993.070478133
2302,-2.2397456000,-79.9237535000,About to sleep,B2B,39.881087725
5652,-0.0911099000,0.0000000000,Newbie shy,B2B,451.638291921
6419,-2.2144988000,-79.9215936000,Newbie shy,B2B,10.14
6350,-0.3078212000,-78.4574625000,Inactive,B2B,0
1775,-2.0638377000,-79.9527904000,Champion confident,B2B,25748.79355552
1688,-2.1470677000,-79.9117011000,Inactive,B2B,16.433949429
3442,-0.1785318000,-78.5135518000,About to sleep,B2B,8.75
119,-0.3114496000,-78.5341407000,Inactive,B2B,0
5380,-0.1337127000,0.0000000000,Newbie shy,B2B,278.396892589
3339,-0.2045291000,-78.4951217000,Inactive,B2B,0
973,-0.2946216000,-78.5485919000,Inactive,B2B,0
2956,0.3545425000,-78.1195756000,Inactive,B2B,0
1934,-2.1470677000,-79.9117011000,About to sleep,B2B,58.961160263
1348,-0.2909112000,-78.4663305000,At risk shy,B2B,216.437536
4682,-0.0770344000,-78.4689813000,Inactive,B2B,0
2494,-2.1970255000,-79.8903395000,Inactive,B2B,18.019681391
3369,-0.1026807000,-78.4193559000,About to sleep,B2B,240.724955184
1700,-0.2419127000,-78.5022601000,Inactive,B2B,0
1813,-0.2462983000,-78.5213850000,Inactive,B2B,0
5582,-0.2687869000,-79.1947800000,Newbie Confident,B2B,2755.7538944
335,-0.1937116000,0.0000000000,About to sleep,B2B,132.8768
1459,-2.1296538000,-79.9002070000,Loyal shy,B2B,47.44667871
65,-0.2015864000,-78.4828962000,Inactive,B2B,0
1495,-2.1048772000,-79.9349354000,About to sleep,B2B,8.21632
1005,-0.2107786000,-78.4950342000,Loyal shy,B2B,418.207210316
2720,-2.1730123000,-79.8894423000,Inactive,B2B,0
4929,0.3306877000,-78.2132900000,Inactive,B2B,0
4778,-0.3405634000,-78.3830604000,Inactive,B2B,0
5621,0.3419357000,-78.1157172000,Inactive,B2B,0
3741,0.3376875000,-78.1609375000,Inactive,B2B,0
502,-0.1488027000,-78.4763602000,Inactive,B2B,0
676,-0.1726150000,-78.4649307000,Inactive,B2B,0
2880,-0.2630219000,-78.5385068000,Loyal shy,B2B,59.558814166
3972,-0.2473717000,-78.5410677000,Inactive,B2B,0
2784,-0.3766347000,-78.5050894000,Inactive,B2B,0
5974,-2.1275464000,-79.9497400000,Newbie shy,B2B,264.93785472
5371,-0.2566500000,-79.2082802000,Newbie Confident,B2B,1330.470525239
1566,-2.2586951000,-79.8879641000,About to sleep,B2B,589.280510704
5705,0.1300581000,-78.1872514000,Inactive,B2B,0
1616,-0.1447818000,-78.4984906000,Inactive,B2B,0
1371,-2.1001101000,-79.9292453000,Loyal shy,B2B,515.767118852
6006,-0.2571975000,-78.5342989000,Inactive,B2B,0
1467,-2.1779318000,-79.8104913000,About to sleep,B2B,2.903333333
3446,-0.1926366000,-78.3327907000,Inactive,B2B,0
2659,-0.2542548000,0.0000000000,Loyal confident,B2B,1674.935324297
1562,-2.0850349000,-79.9141728000,About to sleep,B2B,156.810551266
3343,-0.0765822000,-78.4157411000,Inactive,B2B,0
1555,-2.2106765000,-79.9058611000,Inactive,B2B,123.98594396
867,-0.3434686000,-78.4433313000,Loyal shy,B2B,585.776333668
1298,-0.1583363000,-78.4349615000,Inactive,B2B,0
1809,-2.1321727000,0.0000000000,Loyal shy,B2B,195.012280527
66,-0.0655800000,-78.2973118000,Inactive,B2B,0
1210,-0.2757562000,-78.5678244000,Champion shy,B2B,637.484430004
4097,-0.3351528000,-78.5448687000,Inactive,B2B,0
4157,-0.0569989000,-78.3449774000,About to sleep,B2B,1686.2785184
1488,-2.1464984000,-79.8291315000,Inactive,B2B,0
952,-0.2442061000,-78.4953197000,Champion confident,B2B,14703.727631226
1262,-0.2167203000,-78.3975178000,Inactive,B2B,0
473,-0.2568262000,0.0000000000,Inactive,B2B,0
3072,-0.1226297000,-78.5036016000,At risk shy,B2B,680.7808
6388,-0.8977023000,-78.6388412000,Inactive,B2B,0
3672,-0.3355860000,-78.4802020000,About to sleep,B2B,22.82540148
3256,-0.3527562000,-78.5366500000,About to sleep,B2B,275.870368
640,-0.2142879000,-78.3894417000,Inactive,B2B,0
6144,0.0092344000,-78.4382878000,Inactive,B2B,0
5178,-0.2629255000,-78.5101268000,Newbie shy,B2B,415.526288465
100,-0.1995086000,-78.3666267000,Inactive,B2B,0
1599,-0.1006355000,-78.4183354000,Loyal confident,B2B,2649.153474142
437,-0.2126979000,-78.4857796000,Newbie shy,B2B,88.444568892
288,-0.1372848000,-78.4933452000,Loyal shy,B2B,776.170732259
3762,-0.0512017000,-78.4290707000,Champion confident,B2B,1188.121345846
6443,-0.1026807000,-78.4193559000,Inactive,B2B,0
4896,0.3425161000,0.0000000000,Newbie shy,B2B,10.59695
1010,0.0033785000,-78.4540342000,Inactive,B2B,0
2570,-0.2818467000,-78.5628200000,Inactive,B2B,0
4329,-0.2150781000,-78.4910076000,Newbie shy,B2B,257.164136051
1902,-2.0645895000,-79.9523315000,About to sleep,B2B,8.987832742
1402,-2.1967855000,-79.8917007000,At risk confident,B2B,1797.40479744
1321,-0.3307846000,-78.4745432000,About to sleep,B2B,28.34748
4091,-2.0733675000,-79.9413419000,About to sleep,B2B,134.431467759
1280,-0.1007870000,-78.4206187000,Inactive,B2B,0
4185,-2.0507076000,-79.9518864000,About to sleep,B2B,0.23296
90,-0.1238299000,-78.5131716000,At risk confident,B2B,68728.85333095
2817,-0.1179863000,-78.4387206000,At risk shy,B2B,175.082475709
692,-0.2270269000,-78.3400834000,About to sleep,B2B,51.968
1867,-0.0820316000,-78.4373979000,About to sleep,B2B,10868.628712
594,-0.2198822000,-78.5184141000,Loyal confident,B2B,2209.981578819
4935,-0.0787547000,-78.4680237000,Inactive,B2B,0
731,-0.2194007000,-78.4856060000,About to sleep,B2B,138.692615904
4594,-2.1042602000,-79.9544386000,Newbie Confident,B2B,6395.971865067
4823,-0.3409944000,-78.5611121000,Inactive,B2B,0
128,-0.1114513000,-78.4322460000,Champion confident,B2B,2503.280405808
5237,-0.1026807000,-78.4193559000,Inactive,B2B,0
3463,-0.1026807000,-78.4193559000,Inactive,B2B,0
5605,-2.0145596000,-79.9256027000,Inactive,B2B,0
2977,-2.0605686000,-79.8870321000,Inactive,B2B,0
2777,-0.1373381000,-78.4933349000,Inactive,B2B,0
1072,-0.1640839000,-78.4834531000,Loyal shy,B2B,121.971808
4216,-0.1954332000,-78.4363302000,About to sleep,B2B,571.2730016
5020,-0.2118722000,-78.5080849000,Inactive,B2B,0
4221,-0.0971103000,-78.4200226000,Newbie Confident,B2B,1170.362828748
5296,-0.1555575000,-78.4878709000,Inactive,B2B,0
3912,-2.1143505000,-80.0128583000,At risk confident,B2B,19912.77333192
827,-0.3439961000,-78.4310560000,About to sleep,B2B,226.753313449
1820,-0.2752905000,-78.5358343000,Champion confident,B2B,4797.757762814
4792,-2.1149021000,-79.9980037000,Inactive,B2B,0
5238,-2.1044760000,-79.9531505000,Newbie shy,B2B,163.311275004
2795,-2.1381836000,-79.8968352000,Inactive,B2B,0
1428,-2.1291735000,-79.9053182000,Champion shy,B2B,713.865819676
3469,0.3317285000,-78.1677081000,Inactive,B2B,0
678,-0.3247786000,-78.5535714000,Inactive,B2B,0
3841,-0.5116896000,-78.5649450000,Inactive,B2B,0
2418,-2.1933320000,-79.9169809000,Inactive,B2B,0
1945,0.0483270000,-78.2094412000,Newbie Confident,B2B,6993.790773436
1974,-2.1222681000,-79.9201824000,Inactive,B2B,312.044610944
4079,-0.2579556000,-79.1497990000,Newbie shy,B2B,327.256479347
1908,-2.1721400000,-79.8031017000,Loyal shy,B2B,296.485734627
1735,-2.2677747000,-79.8855253000,Champion confident,B2B,3886.845113596
192,-0.2835030000,-78.5814165000,Inactive,B2B,3155.6
1383,-2.0999999000,-79.9301457000,Loyal shy,B2B,598.857480232
1073,-0.2737730000,-78.5416624000,About to sleep,B2B,779.6035272
4380,-0.1109256000,-78.4812751000,Newbie shy,B2B,15.219122619
569,-0.1463432000,-78.4643379000,Inactive,B2B,0
5556,-0.3325022000,0.0000000000,Inactive,B2B,0
348,-0.3059055000,-78.4710987000,Inactive,B2B,0
3843,-2.1921648000,-79.8862028000,Inactive,B2B,0
3570,0.2251102000,-78.2638824000,Inactive,B2B,0
3167,-2.2259441000,-79.9306381000,Champion confident,B2B,4186.983726857
2615,-0.2359647000,-78.4845146000,Inactive,B2B,0
1671,-2.2067429000,-80.0695862000,About to sleep,B2B,264.632223735
1483,-2.1685683000,-79.8293825000,Inactive,B2B,0
5726,-2.1154974000,-79.9997505000,Inactive,B2B,0
6281,0.3155625000,-78.1578125000,Inactive,B2B,0
2235,-2.1579249000,-79.9203631000,About to sleep,B2B,28.931134181
6141,-0.2610601000,-79.1964753000,Inactive,B2B,0
552,-0.2151380000,-78.5073371000,Inactive,B2B,0
427,-0.3318732000,-78.4889191000,At risk shy,B2B,336.579632184
982,-0.0949472000,-78.5072993000,Champion confident,B2B,9768.733077745
2280,-0.3116245000,-78.5649799000,Inactive,B2B,38.903424
1636,-2.1721400000,-79.8031017000,Loyal shy,B2B,45.482454327
1765,-2.0771710000,-79.9419226000,About to sleep,B2B,11923.53792
5479,0.3363125000,-78.1163125000,Newbie Confident,B2B,1902.7054592
1221,-0.2725262000,-78.5218409000,Inactive,B2B,0
2862,-0.2165647000,-78.5072847000,About to sleep,B2B,351.232
2224,-2.1309555000,-79.9380984000,Inactive,B2B,0
2551,-0.3729364000,-78.5500826000,Inactive,B2B,0
5420,-0.1580661000,-78.4383089000,Newbie shy,B2B,760.153184
2586,-2.1011711000,-79.9322953000,Loyal shy,B2B,273.332560919
3644,-2.0640369000,-79.9514792000,Champion confident,B2B,10439.020032
1943,-2.1692458000,-79.8061719000,Loyal confident,B2B,61801.397607692
4288,-0.2627595000,-78.5380692000,Newbie shy,B2B,708.367396192
1886,-2.0878353000,-79.9274607000,Loyal confident,B2B,965.725845599
926,-0.2711234000,-78.5517782000,Loyal shy,B2B,348.558340334
1764,-0.1125186000,-78.4946966000,Inactive,B2B,0
2871,-2.0949167000,-79.9630706000,Loyal confident,B2B,2302.649036446
1019,-0.2728675000,-78.5469216000,At risk shy,B2B,13227.604494512
1604,-2.1055438000,-79.9336082000,Inactive,B2B,0
1347,-0.2644728000,-78.5450279000,Inactive,B2B,0
3115,-2.0529577000,-79.8788694000,About to sleep,B2B,28.499968767
6031,0.1805945000,-78.2033697000,Inactive,B2B,0
898,-0.3067146000,-78.5276431000,Inactive,B2B,0
2898,-0.1909096000,-78.5128690000,Loyal confident,B2B,5814.5752
