id,lat,lng,segment,app_type,acum_total
3166,19.5000797000,-99.0372486000,Inactive,B2B,0
1673,19.4828525000,-99.2154506000,Inactive,B2B,0
3704,19.5653203000,-99.2016332000,Inactive,B2B,0
3505,19.6251585000,-99.3114029000,Inactive,B2B,0
2266,19.4483762000,-99.2910317000,Champion confident,B2B,816282.712421676
3298,19.4394910000,-99.3472217000,Inactive,B2B,0
1359,19.5921159000,-99.1740041000,About to sleep,B2B,4640
4671,19.5307494000,-99.0949661000,Inactive,B2B,0
5319,19.5653203000,-99.2016332000,Inactive,B2B,0
2049,19.4095018000,-99.1239395000,Champion confident,B2B,15965.497719653
1670,19.5413149000,-99.2346317000,Inactive,B2B,0
1809,19.6416282000,-99.0586426000,At risk confident,B2B,12701.472297108
3403,19.4919647000,-99.1377676000,Inactive,B2B,0
2566,19.4775951000,-99.2164431000,Loyal confident,B2B,33245.062688
982,19.5228815000,-99.1421811000,Inactive,B2B,0
1635,19.5642801000,-99.0272691000,Inactive,B2B,0
4953,19.6535865000,-99.1093441000,Inactive,B2B,0
1151,19.6238807000,-99.1377515000,Champion confident,B2B,24708.899
2947,19.5456151000,-99.1319420000,Inactive,B2B,0
670,19.5222781000,-99.1925097000,Inactive,B2B,0
4625,19.6014532000,-99.1879009000,Inactive,B2B,0
1490,19.5116709000,-99.2095067000,Inactive,B2B,0
2135,19.6623690000,-99.1270762000,At risk confident,B2B,72096.255555555
3276,19.5752734000,-99.2498533000,Inactive,B2B,0
2259,19.5673949000,-99.1287937000,Inactive,B2B,0
1860,19.5469566000,-99.1414489000,Champion confident,B2B,733667.339697807
2946,19.5475443000,-99.0736157000,Loyal shy,B2B,4623.035
2247,19.5265233000,-99.2080788000,Inactive,B2B,0
1957,19.4999005000,-99.0620591000,Inactive,B2B,0
2072,19.4752473000,-99.1471611000,Inactive,B2B,0
1241,19.4643029000,-99.1138967000,Inactive,B2B,0
834,19.4491260000,-99.2564571000,Inactive,B2B,0
5442,19.4664177000,-99.0659580000,Newbie shy,B2B,148.48
1876,19.4555994000,-99.2453187000,Inactive,B2B,0
4287,19.6693895000,-99.1782228000,Inactive,B2B,0
2099,19.6391368000,-99.1059186000,Champion confident,B2B,25991.772531443
5744,19.4402641000,-99.1401234000,Newbie shy,B2B,3429.55851286
1820,19.5423929000,-99.1552082000,Champion confident,B2B,39397.57932
3495,19.6099874000,-99.0302843000,Newbie Confident,B2B,11676.764853051
3732,19.5412747000,-99.1959090000,Inactive,B2B,0
2424,19.4083865000,-99.2585785000,Inactive,B2B,0
1185,19.6377353000,-99.0819493000,About to sleep,B2B,18593.713916364
2412,19.5204008000,0.0000000000,Champion confident,B2B,12240.947961324
2847,19.6742812000,-99.0810825000,About to sleep,B2B,56414.338
1714,19.6408303000,-99.1292736000,Champion confident,B2B,48075.714163215
3085,19.5678237000,-99.2000624000,Inactive,B2B,0
3594,19.6662972000,-99.2449151000,Inactive,B2B,0
3284,19.4423049000,-99.1109735000,Inactive,B2B,0
2108,19.4169404000,-99.1182856000,About to sleep,B2B,212.77532
3490,19.4996601000,-99.0748838000,Inactive,B2B,0
4215,19.4420569000,-99.1729800000,Inactive,B2B,0
584,19.4990573000,-99.2638893000,Inactive,B2B,0
4059,19.5653203000,-99.2016332000,Inactive,B2B,0
330,19.4659126000,-99.1703234000,Inactive,B2B,0
3522,19.5651106000,-99.2024677000,Inactive,B2B,0
633,19.5486156000,-99.1275711000,Inactive,B2B,3199.28
2488,19.4926424000,-99.2113002000,Inactive,B2B,0
4277,19.5180099000,-99.1076450000,Newbie shy,B2B,684.98
916,19.5550335000,-99.1320692000,About to sleep,B2B,24554.99947168
5359,19.5310996000,-99.0465511000,Inactive,B2B,0
2063,19.4320959000,-99.2715610000,Champion confident,B2B,13205.893195473
3295,19.5674026000,-99.1268143000,Inactive,B2B,0
2224,19.4438288000,-99.0868125000,Inactive,B2B,0
3171,19.6502619000,-99.2143779000,At risk shy,B2B,938.80424
3519,19.5016678000,-99.0503003000,Loyal shy,B2B,1652.6248
1781,19.5410558000,-99.0155928000,Champion confident,B2B,27628.3928
4779,19.5270472000,-99.0564063000,Newbie shy,B2B,957
5361,19.4943615000,-99.0447210000,Inactive,B2B,0
1778,19.5849077000,-99.0101429000,Loyal shy,B2B,2983.472664669
1388,19.4715677000,-99.2078985000,About to sleep,B2B,18603.639753585
4269,19.5543150000,-99.0778898000,Newbie shy,B2B,3339.7096
2485,19.4747027000,-99.1741620000,Inactive,B2B,0
4831,19.6211601000,-99.0341497000,Inactive,B2B,0
3579,19.5545453000,-99.1319460000,Inactive,B2B,0
3989,19.5680426000,-99.0931633000,Newbie Confident,B2B,78366.8993344
2755,19.4873216000,-99.1081090000,Loyal confident,B2B,19298.973651265
313,19.5904996000,-99.2533263000,About to sleep,B2B,39771.28
2472,19.5107269000,-99.0740770000,Inactive,B2B,0
1788,19.5427580000,-99.1470446000,About to sleep,B2B,2866.009450549
5452,19.5080641000,-99.0905966000,Inactive,B2B,0
172,19.5409461000,-99.1901134000,About to sleep,B2B,6239.774061355
2834,19.4930561000,-99.0671120000,Champion shy,B2B,449.638208903
4451,19.6228919000,-99.0134592000,Inactive,B2B,0
3025,19.6037167000,-99.1726983000,At risk shy,B2B,1155.36
1917,19.6386436000,-99.0628500000,At risk confident,B2B,9169.527065225
1438,19.5753582000,-99.2166318000,Newbie shy,B2B,1388.52
2830,19.5487971000,-99.1250886000,Inactive,B2B,0
4388,19.4531408000,-99.1530651000,Inactive,B2B,0
2215,19.5655930000,-99.1994985000,Inactive,B2B,0
4208,19.6134498000,-99.1647434000,Newbie shy,B2B,4549.752
1679,19.5175381000,-99.2214453000,Inactive,B2B,0
1597,19.4970226000,-99.0370197000,Inactive,B2B,0
1483,19.6267666000,-99.3190633000,Inactive,B2B,0
3102,19.6229542000,-99.0662856000,Inactive,B2B,0
1579,19.5360628000,-99.2373200000,At risk shy,B2B,3169.584
2090,19.4372681000,-99.2707515000,Inactive,B2B,0
1962,19.5024406000,-99.2651442000,Inactive,B2B,0
1232,19.4515614000,-99.2395536000,Inactive,B2B,0
1077,19.6195453000,-99.2319900000,Inactive,B2B,0
806,19.5894705000,-99.2699330000,At risk shy,B2B,678.96
1309,19.4519528000,-99.2720985000,At risk confident,B2B,27604.288
294,19.5479622000,-99.2373090000,Inactive,B2B,0
5640,19.6371953000,-99.0285132000,Inactive,B2B,0
