id,source_country,source_client,lat,lng
875,ECUADOR,Client,-0.0871549,-78.4387848
2261,ECUADOR,Client,-0.0715358,-78.4249719
289,ECUADOR,Client,-0.1246204,-78.4861246
1649,ECUADOR,Client,-2.1470677,-79.9117011
8820,ECUADOR,Client,-0.1269074,-78.5019882
547,ECUADOR,Client,-0.3048491,-78.5692784
11681,ECUADOR,Client,-2.2281725,-80.9103692
8857,ECUADOR,Client,-0.2704646,-79.1758562
2291,ECUADOR,Client,-0.3437358,-78.5570949
2724,MEXICO,Client,19.4767413,-99.1244465
10084,MEXICO,Client,19.5319288,-99.2489171
7108,MEXICO,Client,19.6975926,-99.1443476
5515,MEXICO,Client,19.6005126,-98.9921067
6275,MEXICO,Client,19.6271649,-99.1432842
10497,MEXICO,Client,19.3768461,-98.960968
4858,MEXICO,Client,19.5003082,-99.2006361
9473,MEXICO,Client,19.7108816,-98.9710469
3447,MEXICO,Client,19.4595577,-99.1290424
7731,MEXICO,Client,19.6400103,-99.0573715
2026,MEXICO,Client,19.5386974,-99.1937435
2184,MEXICO,Client,19.5775577,-99.0472115
620,MEXICO,Client,19.4682345,-99.2508202
5449,MEXICO,Client,19.4888232,-99.1665111
6522,MEXICO,Client,19.4554401,-99.2687502
4399,MEXICO,Client,19.4501517,-99.258581
1541,MEXICO,Client,19.5717033,-99.0542799
7048,MEXICO,Client,19.6334175,-99.0764164
2109,MEXICO,Client,19.4201018,-99.0911045
9981,MEXICO,Client,19.4352124,-98.9627956
988,MEXICO,Client,19.5966183,-99.0071066
10223,MEXICO,Client,19.3742601,-98.971081
11445,MEXICO,Client,19.4016005,-99.0160655
2342,MEXICO,Client,19.5363219,-99.068314
8017,MEXICO,Client,19.3120683,-99.0726967
9185,MEXICO,Client,19.5677084,-98.8881775
5851,MEXICO,Client,19.476847,-99.1448379
291,ECUADOR,Client,-0.1205002,-78.4845078
12131,ECUADOR,Client,-0.3314722,-78.4496553
11352,MEXICO,Client,19.4491557,-99.2564093
3669,MEXICO,Client,19.4324233,-99.1060596
1227,MEXICO,Client,19.4790471,-99.2315033
1347,MEXICO,Client,19.5653203,-99.2016332
621,ECUADOR,Client,0.0048968,-78.4471239
6840,ECUADOR,Client,0.2559349,-78.2874886
298,MEXICO,Client,19.6512935,-99.1704725
3164,MEXICO,Client,19.4470127,-99.2458446
3423,ECUADOR,Client,-0.2134992,-78.4076206
314,ECUADOR,Client,-0.3045949,-78.4673193
6994,MEXICO,Client,19.3573269,-98.9986201
5777,MEXICO,Client,19.6224126,-99.1620854
11014,MEXICO,Client,19.6303846,-99.0522921
6799,MEXICO,Client,19.6231407,-99.2034994
6131,MEXICO,Client,19.4415765,-99.1698863
3753,MEXICO,Client,19.6385523,-99.2168423
11489,MEXICO,Client,19.6181612,-99.3483825
7742,MEXICO,Client,19.6626342,-99.1187818
4248,MEXICO,Client,19.4519929,-99.1533706
6564,MEXICO,Client,19.6445663,-99.0870337
650,MEXICO,Client,19.5392245,-99.2206162
11298,MEXICO,Client,19.3584167,-99.1274782
11541,MEXICO,Client,19.3125451,-99.0452963
8876,MEXICO,Client,19.3556984,-99.0306742
4579,MEXICO,Client,19.5087521,-99.0494416
3275,MEXICO,Client,19.501933,-99.070494
3587,MEXICO,Client,19.5543118,-99.0833618
10501,MEXICO,Client,19.5007355,-98.7618676
1958,MEXICO,Client,19.4847721,-99.20872
8043,MEXICO,Client,19.3552238,-99.0258835
6553,MEXICO,Client,19.5987803,-98.9761682
330,MEXICO,Client,19.4659126,-99.1703234
3746,MEXICO,Client,19.505002,-99.0533748
2046,MEXICO,Client,19.6265458,-99.294557
2867,MEXICO,Client,19.640447,-99.1334114
8916,MEXICO,Client,19.5926414,-98.9606082
365,MEXICO,Client,19.4065875,-99.1362671
9262,MEXICO,Client,19.3608196,-98.9683749
5108,MEXICO,Client,19.5398211,-99.1168501
9940,MEXICO,Client,19.3806198,-99.0073245
9527,MEXICO,Client,19.3516266,-98.9959079
7082,MEXICO,Client,19.3223838,-99.0758973
9597,MEXICO,Client,19.4926809,-99.0325803
9542,MEXICO,Client,19.519607,-98.8836379
4097,MEXICO,Client,19.4957721,-99.195433
5098,MEXICO,Client,19.4499317,-99.2425993
10142,MEXICO,Client,19.504826,-99.0162651
4924,MEXICO,Client,19.6528701,-99.1183697
1126,MEXICO,Client,19.434208,-99.1513664
5281,MEXICO,Client,19.6078777,-99.0126132
5669,MEXICO,Client,19.4947242,-99.0447836
756,MEXICO,Client,19.4304859,-99.1901879
10751,MEXICO,Client,19.4456684,-98.8697213
4498,MEXICO,Client,19.5488995,-99.0479606
6523,MEXICO,Client,19.3194803,-99.0575211
1729,MEXICO,Client,19.5312596,-99.0165662
2217,MEXICO,Client,19.463477,-99.1125197
3125,MEXICO,Client,19.5875105,-98.9816877
2248,MEXICO,Client,19.4257659,-99.0692762
11022,MEXICO,Client,19.4965197,-98.8387962
8930,MEXICO,Client,19.5481651,-98.8634239
7783,MEXICO,Client,19.5020684,-99.2864522
9809,MEXICO,Client,19.3283752,-99.0471101
28429,COLOMBIA,Client,6.2669207,-75.5971781
15007,COLOMBIA,Client,3.4860765,-76.5297026
16240,COLOMBIA,Client,4.7120329,-74.1265283
8968,ECUADOR,Client,-0.1224879,-78.4916587
1334,ECUADOR,Client,-0.0580826,-78.3454622
6240,ECUADOR,Client,-2.1304978,-79.890847
10903,ECUADOR,Client,-0.1042181,-78.4012542
7937,ECUADOR,Client,-0.2506896,-78.5079978
1402,ECUADOR,Client,-2.1967855,-79.8917007
4984,ECUADOR,Client,-0.2127158,-78.5203885
10069,ECUADOR,Client,-2.2354036,-80.0786259
4719,ECUADOR,Client,0.2418058,-78.2543839
1620,ECUADOR,Client,-2.1317238,-79.9118899
399,ECUADOR,Client,-0.1291523,-78.5119835
8199,ECUADOR,Client,-2.1980332,-79.8964639
1681,ECUADOR,Client,-2.0897802,-79.9264409
8832,ECUADOR,Client,-2.1816895,-79.8330923
12101,ECUADOR,Client,-2.1910591,-79.8901985
4328,ECUADOR,Client,-2.1141557,-79.8884819
1882,ECUADOR,Client,-2.073241,-79.9439323
2419,ECUADOR,Client,-2.1259337,-79.9960255
12145,ECUADOR,Client,-0.2556666,-78.5388904
12218,ECUADOR,Client,-0.0642546,-78.4165217
5773,ECUADOR,Client,-2.1687157,-79.7982171
12108,ECUADOR,Client,-2.1897412,-79.8902409
11126,ECUADOR,Client,-0.2147006,-78.3766664
9375,ECUADOR,Client,-1.279389,-78.640494
2451,ECUADOR,Client,-2.1499209,-79.8291347
10942,ECUADOR,Client,-2.7193784,-80.2974997
8120,ECUADOR,Client,-0.1026807,-78.4193559
3024,ECUADOR,Client,-2.1849147,-79.85269
7958,ECUADOR,Client,-0.3410295,-78.564593
3495,ECUADOR,Client,-2.2264702,-79.9289786
12234,ECUADOR,Client,-0.274586,-78.5208164
4783,ECUADOR,Client,-0.2435214,-79.2001118
741,ECUADOR,Client,-0.1938916,-78.3815562
5774,ECUADOR,Client,-2.2088593,-79.9211418
510,ECUADOR,Client,-0.2349548,-78.3221806
8829,ECUADOR,Client,-0.9543797,-78.6932024
3896,ECUADOR,Client,-2.0942478,-79.9144908
2900,ECUADOR,Client,-0.31776,-78.547117
3667,ECUADOR,Client,0.3355658,-78.1322638
2956,MEXICO,Client,19.5227273,-99.0530422
1476,ECUADOR,Client,-2.1449401,-79.9010519
2179,ECUADOR,Client,-2.1941874,-79.8914026
11986,ECUADOR,Client,-2.1979216,-79.8871681
6565,ECUADOR,Client,-0.271693,-79.1982312
1464,ECUADOR,Client,-2.066263,-79.8964258
7255,ECUADOR,Client,-0.9549823,-78.6944504
3660,ECUADOR,Client,-2.0731817,-79.9416387
1536,ECUADOR,Client,-2.073179,-79.94384
3827,ECUADOR,Client,-0.9329154,-78.6262958
2067,ECUADOR,Client,-2.0638331,-79.9520693
1714,ECUADOR,Client,-2.2186456,-79.9095466
6687,ECUADOR,Client,-2.0386852,-79.8916675
2467,ECUADOR,Client,-0.2090911,-78.3877911
4095,ECUADOR,Client,-0.2338377,-78.4897218
8335,ECUADOR,Client,-0.2143,-78.5017
6925,MEXICO,Client,19.3787151,-99.0357425
6400,MEXICO,Client,19.3507404,-99.0489374
9502,MEXICO,Client,19.580702,-99.217394
8720,MEXICO,Client,19.4452285,-98.9366858
2258,MEXICO,Client,19.5504814,-99.1476001
4598,MEXICO,Client,19.3177417,-99.0649314
2755,MEXICO,Client,19.4873216,-99.108109
9833,MEXICO,Client,19.2348658,-98.9044075
9948,MEXICO,Client,19.691949,-98.9843233
4703,MEXICO,Client,19.5986876,-99.2236256
1219,MEXICO,Client,19.6618555,-99.0963807
10713,MEXICO,Client,19.6246671,-99.1007725
7810,ECUADOR,Client,-0.1026807,-78.4193559
7264,ECUADOR,Client,-0.1026807,-78.4193559
535,ECUADOR,Client,-0.3088877,-78.5518515
1823,ECUADOR,Client,-2.1470677,-79.9117011
9373,ECUADOR,Client,-2.1984165,-79.8901373
1870,ECUADOR,Client,-2.1949117,-79.8913735
9105,ECUADOR,Client,-0.2143,-78.5017
9632,ECUADOR,Client,-0.2580903,-78.4855255
4833,ECUADOR,Client,-2.1279943,-79.9490074
6550,ECUADOR,Client,-0.2654339,-79.1719136
1368,ECUADOR,Client,-2.0834954,-79.9388487
4216,ECUADOR,Client,-0.1954332,-78.4363302
6040,ECUADOR,Client,0.3014379,-78.2668757
8631,ECUADOR,Client,-0.2755319,-79.2014969
12084,ECUADOR,Client,-2.1931218,-79.8927054
9522,MEXICO,Client,19.3745044,-99.0343265
6412,MEXICO,Client,19.6058418,-98.9874736
7740,MEXICO,Client,19.5907428,-99.1679377
5929,MEXICO,Client,19.7501604,-99.0672232
3872,MEXICO,Client,19.5652152,-99.2026273
9372,MEXICO,Client,19.3710435,-98.9832306
652,MEXICO,Client,19.58167,-99.1938992
6493,MEXICO,Client,19.6085504,-99.3064031
11553,ECUADOR,Client,-0.976533,-80.7100936
2637,MEXICO,Client,19.4624615,-99.1124939
4499,MEXICO,Client,19.6233572,-99.1848811
8491,ECUADOR,Client,-0.4690042,-78.5874122
5025,ECUADOR,Client,-0.0644223,-78.43735
4114,MEXICO,Client,19.550725,-99.2083816
3207,MEXICO,Client,19.56554,-99.1994583
34721,COLOMBIA,Client,3.4258666,-76.4979838
22210,COLOMBIA,Client,6.3317784,-75.566418
24851,COLOMBIA,Client,4.620295,-74.1165065
1017,COLOMBIA,Client,4.6374593,-74.0624127
15999,COLOMBIA,Client,4.5706082,-74.1632743
3088,ECUADOR,Client,-2.0732108,-79.9440008
17052,COLOMBIA,Client,6.3104515,-75.5704184
9818,COLOMBIA,Client,3.4226801,-76.5217407
614,ECUADOR,Client,-0.276652,-78.5650205
9116,COLOMBIA,Client,4.513075,-74.1194748
2423,COLOMBIA,Client,4.6887192,-74.0883944
10683,ECUADOR,Client,-0.3004255,-78.4574592
23252,COLOMBIA,Client,4.6795785,-74.0500932
1773,ECUADOR,Client,-2.0909088,-79.9168396
12301,ECUADOR,Client,-1.2489241,-78.6258147
5226,ECUADOR,Client,-2.0522212,-79.9026901
7386,ECUADOR,Client,-0.3217273,-78.564408
324,ECUADOR,Client,-0.2139426,-78.4856025
5383,ECUADOR,Client,0.3014528,-78.2659907
11801,ECUADOR,Client,-0.939574,-78.6100709
10166,ECUADOR,Client,-0.0766897,-78.4284804
9179,ECUADOR,Client,-2.0914137,-79.9061036
6210,ECUADOR,Client,-0.386954,-78.5453191
12243,ECUADOR,Client,0.350181,-78.1417605
245,ECUADOR,Client,-0.1636856,-78.3120345
670,ECUADOR,Client,-0.1115137,-78.2949996
10376,ECUADOR,Client,-0.0819805,-78.437399
4001,ECUADOR,Client,0.2285008,-78.2615355
9282,ECUADOR,Client,0.3323852,-78.2162833
3119,ECUADOR,Client,-2.0732602,-79.943974
701,ECUADOR,Client,-0.2279681,-78.3346043
8413,ECUADOR,Client,-0.1020992,-78.3121478
11104,ECUADOR,Client,-0.2748704,-78.5440479
2880,ECUADOR,Client,-0.2630219,-78.5385068
11988,ECUADOR,Client,-2.2790662,-79.8740296
1500,ECUADOR,Client,-2.1996192,-79.9248895
8465,ECUADOR,Client,-0.2738057,-79.2081949
7659,ECUADOR,Client,-2.2211567,-80.0883532
1448,ECUADOR,Client,-2.0744902,-79.943928
7947,ECUADOR,Client,-0.0668135,-78.4656463
9609,ECUADOR,Client,-1.2396387,-78.619159
9829,ECUADOR,Client,-0.2510261,-79.2059326
2541,ECUADOR,Client,-0.2795216,-78.4631455
2118,ECUADOR,Client,-2.063838,-79.9528342
4177,ECUADOR,Client,-0.2156495,-78.4866787
7872,ECUADOR,Client,-0.1411315,-78.4600881
5129,ECUADOR,Client,-0.069806,-78.4337916
4815,ECUADOR,Client,-2.1269074,-79.5920105
1009,ECUADOR,Client,-0.3252087,-78.4761679
5705,ECUADOR,Client,0.1300581,-78.1872514
2526,ECUADOR,Client,-2.2286247,-79.9379148
2481,ECUADOR,Client,-0.1026807,-78.4193559
1038,ECUADOR,Client,-0.2005085,-78.4336566
608,ECUADOR,Client,-0.265889,-78.498299
7708,ECUADOR,Client,-2.2088557,-79.9211781
6093,ECUADOR,Client,-0.1919224,-78.5065964
8749,ECUADOR,Client,-1.2566446,-78.6321286
9309,ECUADOR,Client,-1.0365958,-78.5891214
4284,ECUADOR,Client,-0.3192406,-78.5279191
7749,ECUADOR,Client,-0.2551031,-79.1718685
3743,ECUADOR,Client,-0.3593724,-78.5668333
11667,ECUADOR,Client,-0.4029283,-78.5354616
10418,ECUADOR,Client,-0.1958116,-78.3975557
11674,ECUADOR,Client,-0.978364,-80.6975798
11616,ECUADOR,Client,-0.9834302,-80.6880653
11896,ECUADOR,Client,-1.2925477,-78.6437721
4221,ECUADOR,Client,-0.0971103,-78.4200226
307,ECUADOR,Client,-0.2664451,-78.4908001
11607,ECUADOR,Client,-1.2707022,-78.6190237
8376,ECUADOR,Client,-2.0521329,-79.8817392
6838,ECUADOR,Client,-0.221627,-79.1583782
3912,ECUADOR,Client,-2.1143505,-80.0128583
10484,ECUADOR,Client,-2.1313728,-79.9391
3515,ECUADOR,Client,-0.1926556,-78.3327744
8218,ECUADOR,Client,-1.2413581,-78.6208481
1495,MEXICO,Client,19.5096628,-99.2037761
8884,MEXICO,Client,19.3925875,-99.007805
9390,MEXICO,Client,19.4203054,-99.0275469
9951,MEXICO,Client,19.3325008,-99.0953342
11344,MEXICO,Client,19.3205614,-99.0757598
3122,MEXICO,Client,19.5289559,-99.2057879
10903,MEXICO,Client,19.4236161,-99.1754159
6576,MEXICO,Client,19.3629929,-99.0679851
6990,MEXICO,Client,19.6511858,-99.2158806
2041,MEXICO,Client,19.5182753,-99.1565178
5024,MEXICO,Client,19.4543242,-99.2639496
11403,MEXICO,Client,19.406187,-99.025568
7043,MEXICO,Client,19.3424312,-99.0556092
4818,MEXICO,Client,19.6778949,-99.0233764
1732,MEXICO,Client,19.4710447,-99.2592769
1205,MEXICO,Client,19.5975717,-99.287723
9281,MEXICO,Client,19.5524058,-98.9163668
3911,MEXICO,Client,19.4308192,-99.2486124
4045,MEXICO,Client,19.6271602,-99.1690463
5353,MEXICO,Client,19.6792182,-99.088487
1005,MEXICO,Client,19.5577385,-99.1888764
9910,MEXICO,Client,19.4919605,-99.0867848
8456,MEXICO,Client,19.3570222,-98.9766891
7184,MEXICO,Client,19.3988148,-99.1872156
1149,MEXICO,Client,19.5630352,-99.1355286
4880,MEXICO,Client,19.6117875,-99.1590146
10591,MEXICO,Client,19.398413,-98.9280998
10826,MEXICO,Client,19.6246071,-99.0061957
5899,MEXICO,Client,19.5203322,-99.1542426
9301,MEXICO,Client,19.2967229,-99.0776176
5010,MEXICO,Client,19.5634704,-99.2547025
3757,ECUADOR,Client,0.2234553,-78.2696258
682,ECUADOR,Client,-0.3728344,-78.5519506
11705,ECUADOR,Client,-1.3362287,-78.6439062
4933,ECUADOR,Client,-0.3060044,-78.5414378
7410,ECUADOR,Client,-0.3395771,-78.4410784
4793,ECUADOR,Client,-0.3075212,-78.5609482
7230,ECUADOR,Client,-0.3617066,-78.5573149
12027,ECUADOR,Client,-2.1925471,-79.8881568
1266,ECUADOR,Client,-0.1006355,-78.4183354
2792,ECUADOR,Client,-2.2680668,-79.8849194
7941,ECUADOR,Client,-0.1845274,-78.3880009
1584,ECUADOR,Client,-0.181998,-78.478824
12090,ECUADOR,Client,-2.1914293,-79.8929628
3277,ECUADOR,Client,-2.0770925,-79.9437015
2168,ECUADOR,Client,-2.127443,-80.0000274
4929,ECUADOR,Client,0.3306877,-78.21329
2760,ECUADOR,Client,-0.1280516,-78.4716316
4956,ECUADOR,Client,-2.1242192,-79.5912107
4084,ECUADOR,Client,-0.3171384,-78.4278861
3815,ECUADOR,Client,0.2992051,-78.1196772
8275,ECUADOR,Client,-1.274334,-78.6196449
3294,ECUADOR,Client,-0.0787719,-78.4395341
3758,ECUADOR,Client,-1.8640776,-79.9802398
11005,ECUADOR,Client,-0.0744477,-78.4345158
7725,ECUADOR,Client,-0.2896445,-79.2135722
3475,ECUADOR,Client,0.2276815,-78.2600128
9049,ECUADOR,Client,-0.3030027,-78.5510676
3532,ECUADOR,Client,-2.2053308,-79.9238339
1707,ECUADOR,Client,-0.2989784,-78.54596
5016,ECUADOR,Client,-0.2548724,-79.1861691
1133,ECUADOR,Client,-0.1951903,-78.4972219
2167,ECUADOR,Client,-2.1815085,-79.8153104
2351,ECUADOR,Client,-2.1797412,-79.814942
1864,ECUADOR,Client,-2.1053076,-79.9348471
8452,MEXICO,Client,19.3944819,-98.9878145
4525,MEXICO,Client,19.4946796,-99.0965312
8010,MEXICO,Client,19.6189589,-99.1030381
7101,MEXICO,Client,19.4516351,-99.2765778
4360,MEXICO,Client,19.6399024,-98.9908845
3117,MEXICO,Client,19.6457341,-99.2972086
6976,MEXICO,Client,19.4630663,-99.1135407
3143,MEXICO,Client,19.4536197,-99.273345
3413,MEXICO,Client,19.5466218,-99.018801
1584,MEXICO,Client,19.6119157,-99.0487949
3486,MEXICO,Client,19.5045391,-99.0637328
11078,MEXICO,Client,19.4657065,-99.2735992
206,MEXICO,Client,19.5409847,-99.1924094
2237,MEXICO,Client,19.5313278,-99.1587829
696,MEXICO,Client,19.5031976,-99.2779546
1016,MEXICO,Client,19.4304034,-99.1352646
3944,MEXICO,Client,19.4363336,-99.1092936
7575,MEXICO,Client,19.3074664,-99.0844003
3301,MEXICO,Client,19.4720482,-99.2144779
5749,MEXICO,Client,19.5111188,-99.0169175
5825,MEXICO,Client,19.6391261,-99.0684611
865,ECUADOR,Client,-0.3604996,-78.4393284
7818,ECUADOR,Client,-2.1368123,-79.5940467
6868,MEXICO,Client,19.3872487,-99.0775086
1467,ECUADOR,Client,-2.1779318,-79.8104913
1633,MEXICO,Client,19.5642769,-99.0271531
9464,ECUADOR,Client,-0.7595934,-78.6301817
1755,MEXICO,Client,19.4468309,-99.2733256
1525,MEXICO,Client,19.505794,-99.2281726
2689,MEXICO,Client,19.4606467,-99.2675693
10247,MEXICO,Client,19.5013636,-98.7612554
1627,ECUADOR,Client,-2.246916,-79.9028933
11578,ECUADOR,Client,-0.2335621,-79.1673625
1817,MEXICO,Client,19.6389411,-99.0630681
5787,MEXICO,Client,19.6389642,-99.0682271
9983,MEXICO,Client,19.5688173,-98.8909142
401,MEXICO,Client,19.5655921,-99.1995749
6786,MEXICO,Client,19.333591,-99.08386
62,MEXICO,Client,19.5321061,-99.2197445
4310,MEXICO,Client,19.4623617,-99.2517747
3966,MEXICO,Client,19.5457045,-99.134755
10790,MEXICO,Client,19.2992059,-98.8817536
3824,MEXICO,Client,19.5708683,-99.1359255
9088,MEXICO,Client,19.3797836,-98.9870788
8038,MEXICO,Client,19.4453849,-99.1588094
10351,MEXICO,Client,19.3659437,-98.9529227
10269,MEXICO,Client,19.3940439,-99.0000163
4949,MEXICO,Client,19.5672528,-99.2023041
662,MEXICO,Client,19.5588908,-99.1265442
10593,MEXICO,Client,19.6721191,-99.005818
2040,MEXICO,Client,19.5110462,-99.0843403
11322,MEXICO,Client,19.3595846,-99.2928367
7111,MEXICO,Client,19.319917,-99.0756761
6561,MEXICO,Client,19.5967223,-99.1664091
7124,MEXICO,Client,19.5647843,-99.2569648
4773,MEXICO,Client,19.3790526,-99.1074378
4816,MEXICO,Client,19.6325137,-99.1097179
5667,MEXICO,Client,19.5957096,-99.1624213
8653,MEXICO,Client,20.7173566,-103.3604183
3390,MEXICO,Client,19.4902609,-99.0692336
6568,MEXICO,Client,19.629496,-99.0288446
11076,MEXICO,Client,19.4076,-98.911
2762,MEXICO,Client,19.488854,-99.1069274
2181,MEXICO,Client,19.4831778,-99.1794156
3495,MEXICO,Client,19.6099874,-99.0302843
2073,MEXICO,Client,19.6515882,-99.0647795
7556,MEXICO,Client,19.3394351,-98.9784057
4830,MEXICO,Client,19.649361,-99.1676837
801,MEXICO,Client,19.5594855,-99.2453971
1087,MEXICO,Client,19.465686,-99.1243008
9764,MEXICO,Client,19.7748746,-98.9905173
2980,MEXICO,Client,19.4714464,-99.2081863
592,MEXICO,Client,19.5011406,-99.274715
668,MEXICO,Client,19.6674205,-99.229753
9013,MEXICO,Client,19.3454571,-99.1053323
10579,MEXICO,Client,19.4773052,-98.8301214
6773,MEXICO,Client,19.3368856,-99.082588
9529,MEXICO,Client,19.5052273,-98.8580322
4231,MEXICO,Client,19.6413472,-99.2438874
7012,MEXICO,Client,19.6474127,-99.2141578
10414,MEXICO,Client,19.5252725,-99.2367669
11281,MEXICO,Client,19.3877098,-98.922994
5601,MEXICO,Client,19.5631276,-99.0257497
8979,MEXICO,Client,19.4647376,-99.2881719
7426,MEXICO,Client,19.3062417,-99.0855448
6562,MEXICO,Client,19.5944959,-99.3054035
8338,MEXICO,Client,19.6304078,-98.9320704
8427,MEXICO,Client,19.4441377,-99.2449495
697,MEXICO,Client,19.6098341,-99.1786337
4442,MEXICO,Client,19.6203864,-99.1598243
932,MEXICO,Client,19.5656647,-99.1996093
8511,MEXICO,Client,19.4165554,-98.9460617
6491,MEXICO,Client,19.38539,-99.0287056
7105,MEXICO,Client,19.5970016,-98.9808297
7345,MEXICO,Client,19.3652672,-99.0016601
7654,MEXICO,Client,19.6770923,-99.2515447
5102,MEXICO,Client,19.6251826,-99.0006926
1367,MEXICO,Client,19.5202692,-99.2326185
743,MEXICO,Client,19.6645636,-99.2171424
4419,MEXICO,Client,19.6107075,-99.0173896
6373,MEXICO,Client,19.4773634,-99.1422942
1586,MEXICO,Client,19.5333839,-99.2428505
11028,MEXICO,Client,19.399051,-99.053935
651,MEXICO,Client,19.5833147,-99.1945338
2935,MEXICO,Client,19.4751916,-99.0678179
2416,MEXICO,Client,19.5864991,-99.2272725
9913,MEXICO,Client,19.4470514,-99.1976311
1871,MEXICO,Client,19.673234,-99.1501509
3652,MEXICO,Client,19.3762428,-98.9803299
3073,MEXICO,Client,19.539974,-99.1523665
7715,MEXICO,Client,19.348095,-99.0074026
4676,MEXICO,Client,19.621871,-99.2180186
2636,MEXICO,Client,19.5585912,-99.0225618
6409,MEXICO,Client,19.3405379,-99.0508396
8331,MEXICO,Client,19.6053002,-99.0199816
4537,MEXICO,Client,19.5496122,-99.1428009
2111,MEXICO,Client,19.4697715,-99.1526092
2068,MEXICO,Client,19.4474588,-99.0904436
5100,MEXICO,Client,19.5653203,-99.2016332
8333,MEXICO,Client,19.4337296,-99.1670901
11200,MEXICO,Client,19.4929041,-99.1179925
10498,MEXICO,Client,19.3750022,-99.0433926
2441,MEXICO,Client,19.5146788,-99.193419
11327,MEXICO,Client,19.3837,-99.1757
155,MEXICO,Client,19.5655101,-99.1991603
2930,MEXICO,Client,19.5564293,-99.0824123
4714,MEXICO,Client,19.530303,-99.1942966
590,MEXICO,Client,19.4782521,-99.1860616
4671,MEXICO,Client,19.5307494,-99.0949661
2007,MEXICO,Client,19.4989568,-99.0928549
10415,MEXICO,Client,19.3793492,-99.1195304
10738,MEXICO,Client,19.417789,-99.1675724
1865,MEXICO,Client,19.6564457,-99.2515318
1408,MEXICO,Client,19.5596612,-99.2676621
5337,MEXICO,Client,19.4643861,-99.1700344
9987,MEXICO,Client,19.3944487,-99.1111133
364,MEXICO,Client,19.632303,-99.1656212
9927,MEXICO,Client,19.4405344,-98.9521676
1534,MEXICO,Client,19.5002227,-99.2022754
3441,MEXICO,Client,19.5236262,-99.0670939
8977,MEXICO,Client,19.487848,-99.0669643
1363,MEXICO,Client,19.5905593,-99.1688359
2206,MEXICO,Client,19.4550301,-99.2467711
8743,MEXICO,Client,19.4349923,-98.9388129
10742,MEXICO,Client,19.5684776,-98.8929612
3603,MEXICO,Client,19.6400589,-99.3116601
4617,MEXICO,Client,19.6579059,-99.2143784
5435,MEXICO,Client,19.5384986,-99.0723014
6558,MEXICO,Client,19.3222144,-99.0743282
8252,MEXICO,Client,19.6608477,-99.0704965
8253,MEXICO,Client,19.4135292,-99.1820099
4892,MEXICO,Client,19.5216202,-99.176133
5928,MEXICO,Client,19.604099,-99.023788
7741,MEXICO,Client,19.634571,-99.0684927
8759,MEXICO,Client,19.3914161,-99.1060353
10994,MEXICO,Client,19.4037969,-99.0445026
3579,MEXICO,Client,19.5545453,-99.131946
4790,MEXICO,Client,19.5653204,-99.2016332
939,MEXICO,Client,19.5871845,-99.2269485
3640,MEXICO,Client,19.6136188,-99.1513729
4716,MEXICO,Client,19.5333116,-99.1039854
1159,MEXICO,Client,19.6354569,-99.1604131
125,MEXICO,Client,19.5628747,-99.2036318
11439,MEXICO,Client,19.6785731,-99.0962974
10401,MEXICO,Client,19.6214384,-99.216858
3037,MEXICO,Client,19.5769827,-99.1299532
10899,MEXICO,Client,19.4521501,-98.8679734
10430,MEXICO,Client,19.4468068,-99.1923835
12089,ECUADOR,Client,-2.193754,-79.891244
7961,ECUADOR,Client,0.3291875,-78.1085625
164,MEXICO,Client,19.4434839,-99.2470007
1263,MEXICO,Client,19.5574859,-99.239157
1821,MEXICO,Client,19.6133598,-99.3468653
4126,MEXICO,Client,19.6152893,-99.1795694
1234,MEXICO,Client,19.6459424,-99.2774816
3205,MEXICO,Client,19.5656002,-99.199428
9253,MEXICO,Client,19.5878976,-98.9550875
8730,MEXICO,Client,19.4257725,-99.0479774
2519,MEXICO,Client,19.5150098,-99.0323132
3131,MEXICO,Client,19.5973381,-99.1633846
8413,MEXICO,Client,19.396087,-98.9895487
876,MEXICO,Client,19.5711012,-99.1945984
1559,MEXICO,Client,19.6094284,-99.3303668
6355,MEXICO,Client,19.4415184,-99.1922502
4312,MEXICO,Client,19.4655737,-99.1051065
7560,MEXICO,Client,19.6571222,-99.2547057
7424,MEXICO,Client,19.6747567,-99.020546
8800,MEXICO,Client,19.3718749,-98.9857693
7401,MEXICO,Client,19.3084352,-99.0817136
3405,MEXICO,Client,19.4630357,-99.1132556
9292,MEXICO,Client,19.4831837,-99.037656
2101,MEXICO,Client,19.6318479,-99.103568
1913,MEXICO,Client,19.4165465,-99.1233268
1942,MEXICO,Client,19.5233674,-99.0579697
9196,MEXICO,Client,19.3071683,-99.0820962
4519,MEXICO,Client,19.4401559,-99.1104905
1365,MEXICO,Client,19.6314214,-99.3444799
6733,MEXICO,Client,19.6301113,-99.3250734
10282,MEXICO,Client,19.4278429,-98.9191376
5463,MEXICO,Client,19.6977742,-99.1766662
4815,MEXICO,Client,19.5969858,-99.0235218
10744,MEXICO,Client,19.4128778,-98.8821264
9118,MEXICO,Client,19.556289,-98.861239
8645,MEXICO,Client,19.3907517,-99.0955199
3305,MEXICO,Client,19.542134,-99.1499548
1342,MEXICO,Client,19.5757402,-99.1949843
7887,MEXICO,Client,19.564637,-99.254937
948,MEXICO,Client,19.6523415,-99.2084899
3741,MEXICO,Client,19.424957,-99.0988179
