,source_country,macrozone,microzone,r8_h3
6836,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e043bfffff
6837,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf6bfffff
6838,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e04bbfffff
6839,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3a0dfffff
6840,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e06a5fffff
6841,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea9e7fffff
6842,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3151fffff
6843,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3265fffff
6844,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e06dbfffff
6845,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf3bfffff
6846,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea8d3fffff
6847,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3351fffff
6848,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead6dfffff
6849,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e333bfffff
6850,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e0403fffff
6851,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea9ebfffff
6852,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32c9fffff
6853,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea8e1fffff
6854,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e05c7fffff
6855,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e0491fffff
6856,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf65fffff
6857,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea9dbfffff
6858,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e069dfffff
6859,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e306bfffff
6860,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3a67fffff
6861,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaab7fffff
6862,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea91bfffff
6863,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea98dfffff
6864,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e05d1fffff
6865,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea9c7fffff
6866,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e314bfffff
6867,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3353fffff
6868,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead45fffff
6869,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3a01fffff
6870,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3349fffff
6871,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e04c9fffff
6872,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea917fffff
6873,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead2dfffff
6874,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e0489fffff
6875,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea8c9fffff
6876,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3a63fffff
6877,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e048bfffff
6878,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3361fffff
6879,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea837fffff
6880,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e04b9fffff
6881,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ea8ebfffff
6882,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3209fffff
6883,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3461fffff
6884,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac59fffff
6885,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac49fffff
6886,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead97fffff
6887,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30a3fffff
6888,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaeebfffff
6889,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead91fffff
6890,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadebfffff
6891,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2343fffff
6892,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3189fffff
6893,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3017fffff
6894,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead37fffff
6895,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaea7fffff
6896,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32a3fffff
6897,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3abbfffff
6898,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3755fffff
6899,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac21fffff
6900,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3707fffff
6901,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3713fffff
6902,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30d9fffff
6903,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3091fffff
6904,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac53fffff
6905,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac85fffff
6906,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3029fffff
6907,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac61fffff
6908,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32dbfffff
6909,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e301bfffff
6910,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eace7fffff
6911,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaeb7fffff
6912,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadc1fffff
6913,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3661fffff
6914,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3187fffff
6915,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31e9fffff
6916,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaee7fffff
6917,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30c7fffff
6918,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30e7fffff
6919,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacc5fffff
6920,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac1bfffff
6921,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31cbfffff
6922,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eae23fffff
6923,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eace1fffff
6924,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eada9fffff
6925,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaca1fffff
6926,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e370dfffff
6927,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead1dfffff
6928,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e366dfffff
6929,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eace3fffff
6930,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32abfffff
6931,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3621fffff
6932,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31d5fffff
6933,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3425fffff
6934,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3627fffff
6935,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eae83fffff
6936,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eada5fffff
6937,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead99fffff
6938,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaccbfffff
6939,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e301dfffff
6940,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac09fffff
6941,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3467fffff
6942,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3001fffff
6943,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3555fffff
6944,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadb3fffff
6945,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3569fffff
6946,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3021fffff
6947,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2265fffff
6948,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3295fffff
6949,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead9dfffff
6950,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e372dfffff
6951,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32adfffff
6952,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3119fffff
6953,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf15fffff
6954,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3705fffff
6955,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3727fffff
6956,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3529fffff
6957,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30abfffff
6958,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3183fffff
6959,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead89fffff
6960,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead9bfffff
6961,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadcbfffff
6962,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac67fffff
6963,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3089fffff
6964,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31bdfffff
6965,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3563fffff
6966,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e225bfffff
6967,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac35fffff
6968,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e319bfffff
6969,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3645fffff
6970,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2359fffff
6971,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3539fffff
6972,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3735fffff
6973,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e226dfffff
6974,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30c3fffff
6975,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac65fffff
6976,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e318bfffff
6977,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eae95fffff
6978,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf33fffff
6979,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e344dfffff
6980,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32e5fffff
6981,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacd5fffff
6982,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32ddfffff
6983,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac69fffff
6984,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31cdfffff
6985,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32d5fffff
6986,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e371dfffff
6987,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3623fffff
6988,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e351bfffff
6989,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3765fffff
6990,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac8dfffff
6991,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3099fffff
6992,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2269fffff
6993,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadadfffff
6994,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacadfffff
6995,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32b1fffff
6996,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2243fffff
6997,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32e1fffff
6998,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eae27fffff
6999,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e362dfffff
7000,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e351dfffff
7001,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31abfffff
7002,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3733fffff
7003,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac11fffff
7004,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead19fffff
7005,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e376bfffff
7006,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3769fffff
7007,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32a1fffff
7008,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac8bfffff
7009,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3737fffff
7010,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac31fffff
7011,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaea9fffff
7012,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31e1fffff
7013,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3015fffff
7014,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacc9fffff
7015,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3723fffff
7016,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31c5fffff
7017,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3297fffff
7018,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf57fffff
7019,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaea3fffff
7020,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac25fffff
7021,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2251fffff
7022,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e236bfffff
7023,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32b3fffff
7024,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaee5fffff
7025,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3545fffff
7026,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eae8bfffff
7027,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaee9fffff
7028,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaebbfffff
7029,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead13fffff
7030,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2345fffff
7031,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadbdfffff
7032,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30e3fffff
7033,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadddfffff
7034,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3019fffff
7035,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32c7fffff
7036,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30cdfffff
7037,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31b9fffff
7038,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30dbfffff
7039,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3523fffff
7040,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e302dfffff
7041,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e373dfffff
7042,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3055fffff
7043,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e350dfffff
7044,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32c3fffff
7045,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadedfffff
7046,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaca7fffff
7047,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e375dfffff
7048,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eada7fffff
7049,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac57fffff
7050,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3741fffff
7051,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30d5fffff
7052,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31c7fffff
7053,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3469fffff
7054,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3717fffff
7055,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e308dfffff
7056,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3113fffff
7057,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead39fffff
7058,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30b9fffff
7059,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32b5fffff
7060,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eade7fffff
7061,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e370bfffff
7062,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31c3fffff
7063,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3289fffff
7064,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e353dfffff
7065,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3533fffff
7066,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac87fffff
7067,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eada1fffff
7068,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e319dfffff
7069,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3a97fffff
7070,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30ebfffff
7071,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadd1fffff
7072,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3285fffff
7073,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3709fffff
7074,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadd5fffff
7075,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacc7fffff
7076,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3a9bfffff
7077,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2253fffff
7078,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eade5fffff
7079,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadc3fffff
7080,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3023fffff
7081,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31b7fffff
7082,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacd9fffff
7083,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3085fffff
7084,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31d3fffff
7085,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31c9fffff
7086,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e309bfffff
7087,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31d9fffff
7088,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32c5fffff
7089,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac17fffff
7090,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac15fffff
7091,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac55fffff
7092,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac23fffff
7093,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3097fffff
7094,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2349fffff
7095,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3517fffff
7096,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3667fffff
7097,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac27fffff
7098,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3003fffff
7099,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30c1fffff
7100,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32bdfffff
7101,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3541fffff
7102,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e350bfffff
7103,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2361fffff
7104,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3701fffff
7105,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacedfffff
7106,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3025fffff
7107,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaeadfffff
7108,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31b3fffff
7109,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3293fffff
7110,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadc7fffff
7111,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3729fffff
7112,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e360dfffff
7113,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacb5fffff
7114,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac81fffff
7115,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac63fffff
7116,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3505fffff
7117,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3445fffff
7118,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3087fffff
7119,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32a7fffff
7120,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3011fffff
7121,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacb9fffff
7122,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e355dfffff
7123,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3287fffff
7124,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3519fffff
7125,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3193fffff
7126,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3745fffff
7127,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac0bfffff
7128,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadabfffff
7129,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eade1fffff
7130,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3515fffff
7131,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eae91fffff
7132,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaeb9fffff
7133,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e309dfffff
7134,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32d9fffff
7135,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30e1fffff
7136,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf17fffff
7137,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3559fffff
7138,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e311bfffff
7139,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3749fffff
7140,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3761fffff
7141,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30c9fffff
7142,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31edfffff
7143,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3013fffff
7144,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3513fffff
7145,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac37fffff
7146,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac5dfffff
7147,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaeb3fffff
7148,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31c1fffff
7149,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead81fffff
7150,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3665fffff
7151,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3543fffff
7152,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac4dfffff
7153,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eacbdfffff
7154,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac39fffff
7155,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31ddfffff
7156,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaeb1fffff
7157,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3703fffff
7158,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e346bfffff
7159,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30b5fffff
7160,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadb7fffff
7161,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e226bfffff
7162,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3299fffff
7163,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e364dfffff
7164,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac2dfffff
7165,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3531fffff
7166,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac29fffff
7167,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3117fffff
7168,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf0bfffff
7169,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2255fffff
7170,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2347fffff
7171,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30e9fffff
7172,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e342dfffff
7173,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3035fffff
7174,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3647fffff
7175,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3083fffff
7176,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf1dfffff
7177,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead3bfffff
7178,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2245fffff
7179,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e2309fffff
7180,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30b7fffff
7181,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead95fffff
7182,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac47fffff
7183,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31bbfffff
7184,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaf53fffff
7185,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaeabfffff
7186,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e3753fffff
7187,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac41fffff
7188,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e30bbfffff
7189,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e352bfffff
7190,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e31a3fffff
7191,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eae9dfffff
7192,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eaee1fffff
7193,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e32d3fffff
7194,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eadd3fffff
7195,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac19fffff
7196,COLOMBIA,Barrancabermeja,Barrancabermeja,88660ead8bfffff
7197,COLOMBIA,Barrancabermeja,Barrancabermeja,88660e354dfffff
7198,COLOMBIA,Barrancabermeja,Barrancabermeja,88660eac83fffff
